holiday,temp_F,rain_mm,snow_mm,cloud_cover_%,weather_type,date_time,traffic_volume
None,80.6,0.0,0.0,1,Clear,2017-06-15 14:00:00,5121
None,81.91,0.0,0.0,75,Clouds,2017-06-15 15:00:00,5802
None,82.89,0.0,0.0,75,Clouds,2017-06-15 16:00:00,6239
None,83.61,0.0,0.0,1,Clear,2017-06-15 17:00:00,5844
None,83.73,0.0,0.0,40,Clouds,2017-06-15 18:00:00,4542
None,83.61,0.0,0.0,1,Clear,2017-06-15 19:00:00,3541
None,82.17,0.0,0.0,20,Clouds,2017-06-15 20:00:00,3439
None,79.65,0.0,0.0,1,Clear,2017-06-15 21:00:00,3312
None,73.76,0.0,0.0,1,Clear,2017-06-15 22:00:00,2700
None,68.81,0.0,0.0,1,Clear,2017-06-15 23:00:00,1532
None,64.78,0.0,0.0,1,Clear,2017-06-16 00:00:00,890
None,64.53,0.0,0.0,1,Clear,2017-06-16 01:00:00,540
None,64.4,0.0,0.0,1,Clear,2017-06-16 02:00:00,411
None,63.55,0.0,0.0,1,Clear,2017-06-16 03:00:00,404
None,61.99,0.0,0.0,1,Clear,2017-06-16 04:00:00,889
None,62.58,0.0,0.0,1,Clear,2017-06-16 05:00:00,2746
None,64.4,0.0,0.0,40,Clouds,2017-06-16 06:00:00,4912
None,66.56,0.0,0.0,40,Clouds,2017-06-16 07:00:00,6195
None,67.77,0.0,0.0,75,Clouds,2017-06-16 08:00:00,5351
None,70.03,0.0,0.0,75,Rain,2017-06-16 09:00:00,4848
None,71.83,0.0,0.0,75,Clouds,2017-06-16 10:00:00,4563
None,73.27,0.0,0.0,75,Clouds,2017-06-16 11:00:00,4872
None,75.7,0.0,0.0,1,Clear,2017-06-16 12:00:00,5135
None,79.38,0.0,0.0,75,Clouds,2017-06-16 13:00:00,5101
None,82.4,0.0,0.0,75,Clouds,2017-06-16 14:00:00,5257
None,83.48,0.0,0.0,40,Clouds,2017-06-16 15:00:00,4762
None,81.43,0.0,0.0,90,Clouds,2017-06-16 16:00:00,5764
None,81.05,0.0,0.0,75,Rain,2017-06-16 17:00:00,5266
None,78.91,0.0,0.0,90,Rain,2017-06-16 18:00:00,4619
None,77.34,0.0,0.0,90,Rain,2017-06-16 19:00:00,3660
None,77.34,0.0,0.0,90,Drizzle,2017-06-16 19:00:00,3660
None,75.07,0.0,0.0,90,Drizzle,2017-06-16 20:00:00,3465
None,73.63,0.0,0.0,75,Clouds,2017-06-16 21:00:00,3262
None,71.28,0.0,0.0,1,Clear,2017-06-16 22:00:00,1688
None,69.35,0.0,0.0,1,Clear,2017-06-16 23:00:00,384
None,68.22,0.0,0.0,1,Clear,2017-06-17 00:00:00,318
None,66.09,0.0,0.0,1,Clear,2017-06-17 01:00:00,388
None,64.4,0.0,0.0,1,Clear,2017-06-17 02:00:00,667
None,62.15,0.0,0.0,1,Mist,2017-06-17 03:00:00,493
None,59.61,0.0,0.0,1,Mist,2017-06-17 04:00:00,531
None,58.53,0.0,0.0,1,Mist,2017-06-17 05:00:00,993
None,58.33,0.0,0.0,1,Mist,2017-06-17 06:00:00,1608
None,61.88,0.0,0.0,5,Clear,2017-06-17 07:00:00,2016
None,66.58,0.0,0.0,1,Clear,2017-06-17 08:00:00,2782
None,70.38,0.0,0.0,75,Clouds,2017-06-17 09:00:00,3468
None,74.35,0.0,0.0,75,Clouds,2017-06-17 10:00:00,4167
None,75.69,0.0,0.0,1,Clear,2017-06-17 11:00:00,4438
None,77.9,0.0,0.0,75,Clouds,2017-06-17 12:00:00,4624
None,79.7,0.0,0.0,75,Clouds,2017-06-17 13:00:00,4408
None,80.24,0.0,0.0,40,Clouds,2017-06-17 14:00:00,4457
None,80.94,0.0,0.0,75,Clouds,2017-06-17 15:00:00,4516
None,82.04,0.0,0.0,75,Thunderstorm,2017-06-17 16:00:00,4525
None,79.75,0.0,0.0,90,Rain,2017-06-17 17:00:00,4421
None,77.13,0.0,0.0,90,Rain,2017-06-17 18:00:00,4210
None,72.43,0.0,0.0,90,Rain,2017-06-17 19:00:00,3614
None,66.69,0.0,0.0,90,Rain,2017-06-17 20:00:00,3057
None,65.19,0.0,0.0,75,Rain,2017-06-17 21:00:00,3651
None,65.19,0.0,0.0,75,Drizzle,2017-06-17 21:00:00,3651
None,62.82,0.0,0.0,90,Rain,2017-06-17 22:00:00,3075
None,62.82,0.0,0.0,90,Mist,2017-06-17 22:00:00,3075
None,62.6,0.0,0.0,90,Rain,2017-06-17 23:00:00,2096
None,62.71,0.0,0.0,75,Rain,2017-06-18 00:00:00,1387
None,62.71,0.0,0.0,75,Mist,2017-06-18 00:00:00,1387
None,62.71,0.0,0.0,75,Drizzle,2017-06-18 00:00:00,1387
None,62.08,0.0,0.0,40,Rain,2017-06-18 01:00:00,1293
None,62.08,0.0,0.0,40,Thunderstorm,2017-06-18 01:00:00,1293
None,61.25,0.0,0.0,90,Thunderstorm,2017-06-18 02:00:00,754
None,61.25,0.0,0.0,90,Rain,2017-06-18 02:00:00,754
None,61.25,0.0,0.0,90,Drizzle,2017-06-18 02:00:00,754
None,61.16,0.0,0.0,90,Rain,2017-06-18 03:00:00,390
None,60.55,0.0,0.0,40,Clouds,2017-06-18 04:00:00,542
None,60.08,0.0,0.0,40,Clouds,2017-06-18 05:00:00,647
None,60.21,0.0,0.0,75,Clouds,2017-06-18 06:00:00,1149
None,59.85,0.0,0.0,1,Clear,2017-06-18 07:00:00,1318
None,61.27,0.0,0.0,75,Clouds,2017-06-18 08:00:00,1868
None,62.94,0.0,0.0,75,Clouds,2017-06-18 09:00:00,2736
None,64.87,0.0,0.0,75,Clouds,2017-06-18 10:00:00,3711
None,65.48,0.0,0.0,75,Clouds,2017-06-18 11:00:00,4446
None,67.1,0.0,0.0,75,Clouds,2017-06-18 12:00:00,4906
None,68.85,0.0,0.0,75,Clouds,2017-06-18 13:00:00,4642
None,69.67,0.0,0.0,75,Clouds,2017-06-18 14:00:00,4482
None,70.39,0.0,0.0,75,Clouds,2017-06-18 15:00:00,4374
None,69.91,0.0,0.0,75,Clouds,2017-06-18 16:00:00,4469
None,70.41,0.0,0.0,40,Clouds,2017-06-18 17:00:00,4175
None,70.95,0.0,0.0,40,Clouds,2017-06-18 18:00:00,3885
None,70.65,0.0,0.0,1,Clear,2017-06-18 19:00:00,3740
None,69.57,0.0,0.0,40,Clouds,2017-06-18 20:00:00,3432
None,67.77,0.0,0.0,40,Clouds,2017-06-18 21:00:00,2755
None,65.12,0.0,0.0,1,Clear,2017-06-18 22:00:00,2374
None,63.55,0.0,0.0,1,Clear,2017-06-18 23:00:00,1886
None,63.57,0.0,0.0,68,Clouds,2017-06-19 00:00:00,798
None,60.13,0.0,0.0,75,Clouds,2017-06-19 01:00:00,466
None,61.52,0.0,0.0,90,Clouds,2017-06-19 02:00:00,358
None,61.39,0.0,0.0,40,Clouds,2017-06-19 03:00:00,343
None,61.03,0.0,0.0,1,Rain,2017-06-19 04:00:00,878
None,60.08,0.0,0.0,1,Rain,2017-06-19 05:00:00,2919
None,59.0,0.0,0.0,40,Clouds,2017-06-19 06:00:00,5719
None,59.59,0.0,0.0,1,Clear,2017-06-19 07:00:00,5591
None,61.65,0.0,0.0,40,Clouds,2017-06-19 08:00:00,5328
None,63.45,0.0,0.0,40,Clouds,2017-06-19 09:00:00,4666
None,64.78,0.0,0.0,75,Clouds,2017-06-19 10:00:00,4166
None,66.2,0.0,0.0,75,Clouds,2017-06-19 11:00:00,4549
None,67.5,0.0,0.0,75,Clouds,2017-06-19 12:00:00,4835
None,68.52,0.0,0.0,75,Clouds,2017-06-19 13:00:00,4863
None,69.67,0.0,0.0,75,Clouds,2017-06-19 14:00:00,4928
None,69.8,0.0,0.0,75,Thunderstorm,2017-06-19 15:00:00,5464
None,70.7,0.0,0.0,40,Clouds,2017-06-19 16:00:00,6300
None,71.33,0.0,0.0,75,Clouds,2017-06-19 17:00:00,5659
None,71.35,0.0,0.0,40,Clouds,2017-06-19 18:00:00,4274
None,70.97,0.0,0.0,40,Clouds,2017-06-19 19:00:00,3316
None,70.7,0.0,0.0,1,Clear,2017-06-19 20:00:00,2821
None,68.13,0.0,0.0,20,Clouds,2017-06-19 21:00:00,2667
None,64.4,0.0,0.0,5,Clear,2017-06-19 22:00:00,2286
None,61.29,0.0,0.0,1,Clear,2017-06-19 23:00:00,1178
None,58.75,0.0,0.0,1,Clear,2017-06-20 00:00:00,718
None,57.85,0.0,0.0,40,Clouds,2017-06-20 01:00:00,437
None,58.35,0.0,0.0,1,Clear,2017-06-20 02:00:00,318
None,59.65,0.0,0.0,40,Rain,2017-06-20 03:00:00,346
None,60.28,0.0,0.0,40,Rain,2017-06-20 04:00:00,826
None,60.28,0.0,0.0,40,Drizzle,2017-06-20 04:00:00,826
None,60.03,0.0,0.0,90,Rain,2017-06-20 05:00:00,2891
None,60.03,0.0,0.0,90,Rain,2017-06-20 06:00:00,5457
None,58.89,0.0,0.0,90,Rain,2017-06-20 07:00:00,5665
None,58.89,0.0,0.0,90,Mist,2017-06-20 07:00:00,5665
None,58.75,0.0,0.0,75,Rain,2017-06-20 08:00:00,6019
None,61.03,0.0,0.0,40,Rain,2017-06-20 09:00:00,5033
None,61.03,0.0,0.0,40,Thunderstorm,2017-06-20 09:00:00,5033
None,63.91,0.0,0.0,40,Clouds,2017-06-20 10:00:00,4424
None,66.33,0.0,0.0,1,Clear,2017-06-20 11:00:00,4699
None,69.15,0.0,0.0,1,Clear,2017-06-20 12:00:00,4841
None,70.57,0.0,0.0,40,Clouds,2017-06-20 13:00:00,4849
None,71.85,0.0,0.0,40,Clouds,2017-06-20 14:00:00,5049
None,73.4,0.0,0.0,40,Clouds,2017-06-20 15:00:00,5561
None,73.9,0.0,0.0,40,Clouds,2017-06-20 16:00:00,6395
None,73.78,0.0,0.0,40,Clouds,2017-06-20 17:00:00,6221
None,73.8,0.0,0.0,40,Clouds,2017-06-20 18:00:00,4710
None,73.4,0.0,0.0,75,Clouds,2017-06-20 19:00:00,3363
None,72.5,0.0,0.0,90,Clouds,2017-06-20 20:00:00,2872
None,70.72,0.0,0.0,1,Clear,2017-06-20 21:00:00,2739
None,65.7,0.0,0.0,5,Clear,2017-06-20 22:00:00,2080
None,60.42,0.0,0.0,1,Clear,2017-06-20 23:00:00,1286
None,58.12,0.0,0.0,1,Clear,2017-06-21 00:00:00,731
None,56.7,0.0,0.0,1,Clear,2017-06-21 01:00:00,450
None,56.01,0.0,0.0,1,Mist,2017-06-21 02:00:00,355
None,54.37,0.0,0.0,1,Clear,2017-06-21 03:00:00,381
None,53.47,0.0,0.0,1,Mist,2017-06-21 04:00:00,915
None,54.57,0.0,0.0,1,Clear,2017-06-21 05:00:00,3011
None,55.15,0.0,0.0,1,Clear,2017-06-21 06:00:00,5890
None,57.2,0.0,0.0,1,Clear,2017-06-21 07:00:00,6579
None,62.08,0.0,0.0,40,Clouds,2017-06-21 08:00:00,6047
None,65.43,0.0,0.0,1,Clear,2017-06-21 09:00:00,4987
None,69.12,0.0,0.0,75,Clouds,2017-06-21 10:00:00,4450
None,71.35,0.0,0.0,40,Clouds,2017-06-21 11:00:00,4808
None,71.35,0.0,0.0,40,Clouds,2017-06-21 11:00:00,4808
None,73.76,0.0,0.0,1,Clear,2017-06-21 12:00:00,4928
None,74.47,0.0,0.0,80,Clouds,2017-06-21 13:00:00,4961
None,74.47,0.0,0.0,80,Clouds,2017-06-21 14:00:00,5000
None,78.93,0.0,0.0,20,Clouds,2017-06-21 15:00:00,5719
None,79.75,0.0,0.0,5,Clear,2017-06-21 16:00:00,6576
None,80.04,0.0,0.0,5,Clear,2017-06-21 17:00:00,6673
None,79.93,0.0,0.0,1,Clear,2017-06-21 18:00:00,5252
None,79.41,0.0,0.0,1,Clear,2017-06-21 19:00:00,3462
None,77.79,0.0,0.0,40,Clouds,2017-06-21 20:00:00,3152
None,75.2,0.0,0.0,75,Clouds,2017-06-21 21:00:00,2792
None,73.53,0.0,0.0,1,Clear,2017-06-21 22:00:00,2157
None,72.32,0.0,0.0,1,Clear,2017-06-21 23:00:00,1402
None,71.24,0.0,0.0,1,Rain,2017-06-22 00:00:00,844
None,70.52,0.0,0.0,75,Thunderstorm,2017-06-22 01:00:00,514
None,70.03,0.0,0.0,1,Rain,2017-06-22 02:00:00,336
None,69.44,0.0,0.0,1,Rain,2017-06-22 03:00:00,417
None,67.53,0.0,0.0,1,Clear,2017-06-22 04:00:00,897
None,66.54,0.0,0.0,1,Thunderstorm,2017-06-22 05:00:00,2880
None,66.43,0.0,0.0,40,Rain,2017-06-22 06:00:00,5585
None,67.1,0.0,0.0,90,Rain,2017-06-22 07:00:00,6018
None,67.1,0.0,0.0,90,Drizzle,2017-06-22 07:00:00,6018
None,67.66,0.0,0.0,90,Rain,2017-06-22 08:00:00,6044
None,67.66,0.0,0.0,90,Thunderstorm,2017-06-22 08:00:00,6044
None,68.72,0.0,0.0,75,Rain,2017-06-22 09:00:00,4886
None,69.1,0.0,0.0,75,Rain,2017-06-22 10:00:00,4445
None,67.23,0.0,0.0,90,Rain,2017-06-22 11:00:00,4659
None,67.23,0.0,0.0,90,Mist,2017-06-22 11:00:00,4659
None,66.09,0.0,0.0,90,Rain,2017-06-22 12:00:00,4880
None,66.09,0.0,0.0,90,Mist,2017-06-22 12:00:00,4880
None,66.65,0.0,0.0,90,Rain,2017-06-22 13:00:00,4833
None,67.33,0.0,0.0,90,Rain,2017-06-22 14:00:00,5123
None,67.33,0.0,0.0,90,Mist,2017-06-22 14:00:00,5123
None,66.99,0.0,0.0,90,Rain,2017-06-22 15:00:00,5652
None,66.99,0.0,0.0,90,Mist,2017-06-22 15:00:00,5652
None,66.99,0.0,0.0,90,Drizzle,2017-06-22 15:00:00,5652
None,66.99,0.0,0.0,90,Thunderstorm,2017-06-22 15:00:00,5652
None,67.66,0.0,0.0,90,Rain,2017-06-22 16:00:00,6196
None,67.66,0.0,0.0,90,Mist,2017-06-22 16:00:00,6196
None,67.66,0.0,0.0,90,Drizzle,2017-06-22 16:00:00,6196
None,67.87,0.0,0.0,75,Rain,2017-06-22 17:00:00,6037
None,68.94,0.0,0.0,75,Rain,2017-06-22 18:00:00,4564
None,68.94,0.0,0.0,75,Mist,2017-06-22 18:00:00,4564
None,69.93,0.0,0.0,75,Rain,2017-06-22 19:00:00,3602
None,70.29,0.0,0.0,1,Thunderstorm,2017-06-22 20:00:00,3245
None,68.65,0.0,0.0,1,Mist,2017-06-22 21:00:00,3168
None,66.56,0.0,0.0,1,Clear,2017-06-22 22:00:00,2844
None,64.17,0.0,0.0,1,Clear,2017-06-22 23:00:00,1501
None,62.49,0.0,0.0,1,Clear,2017-06-23 00:00:00,1036
None,61.47,0.0,0.0,1,Clear,2017-06-23 01:00:00,656
None,60.24,0.0,0.0,1,Clear,2017-06-23 02:00:00,561
None,58.78,0.0,0.0,1,Mist,2017-06-23 03:00:00,636
None,58.05,0.0,0.0,1,Clear,2017-06-23 04:00:00,1023
None,57.09,0.0,0.0,1,Clear,2017-06-23 05:00:00,2978
None,56.52,0.0,0.0,1,Clear,2017-06-23 06:00:00,5484
None,58.32,0.0,0.0,1,Clear,2017-06-23 07:00:00,6583
None,61.65,0.0,0.0,5,Clear,2017-06-23 08:00:00,5669
None,63.09,0.0,0.0,1,Clear,2017-06-23 09:00:00,5036
None,64.76,0.0,0.0,40,Clouds,2017-06-23 10:00:00,4888
None,66.2,0.0,0.0,75,Clouds,2017-06-23 11:00:00,5367
None,66.07,0.0,0.0,75,Clouds,2017-06-23 12:00:00,5467
None,68.9,0.0,0.0,75,Clouds,2017-06-23 13:00:00,5230
None,69.53,0.0,0.0,90,Clouds,2017-06-23 14:00:00,5295
None,70.52,0.0,0.0,75,Clouds,2017-06-23 15:00:00,5606
None,70.9,0.0,0.0,90,Clouds,2017-06-23 16:00:00,5868
None,68.97,0.0,0.0,75,Rain,2017-06-23 17:00:00,5267
None,68.52,0.0,0.0,75,Rain,2017-06-23 18:00:00,4543
None,68.0,0.0,0.0,90,Rain,2017-06-23 19:00:00,3857
None,67.17,0.0,0.0,75,Clouds,2017-06-23 20:00:00,3441
None,64.65,0.0,0.0,90,Rain,2017-06-23 21:00:00,4165
None,63.05,0.0,0.0,1,Rain,2017-06-23 22:00:00,3507
None,62.85,0.0,0.0,40,Clouds,2017-06-23 23:00:00,2494
None,60.93,0.0,0.0,75,Clouds,2017-06-24 00:00:00,1496
None,59.13,0.0,0.0,1,Clear,2017-06-24 01:00:00,871
None,57.43,0.0,0.0,1,Clear,2017-06-24 02:00:00,637
None,56.37,0.0,0.0,40,Clouds,2017-06-24 03:00:00,461
None,55.08,0.0,0.0,40,Clouds,2017-06-24 04:00:00,544
None,53.38,0.0,0.0,1,Clear,2017-06-24 05:00:00,1042
None,53.11,0.0,0.0,40,Clouds,2017-06-24 06:00:00,1601
None,54.09,0.0,0.0,75,Clouds,2017-06-24 07:00:00,2304
None,55.04,0.0,0.0,1,Clear,2017-06-24 08:00:00,3141
None,58.15,0.0,0.0,20,Clouds,2017-06-24 09:00:00,3659
None,60.21,0.0,0.0,1,Clear,2017-06-24 10:00:00,3976
None,62.37,0.0,0.0,75,Clouds,2017-06-24 11:00:00,4198
None,63.39,0.0,0.0,75,Clouds,2017-06-24 12:00:00,4651
None,63.77,0.0,0.0,40,Clouds,2017-06-24 13:00:00,4564
None,61.65,0.0,0.0,75,Thunderstorm,2017-06-24 14:00:00,4560
None,61.65,0.0,0.0,75,Drizzle,2017-06-24 14:00:00,4560
None,61.65,0.0,0.0,75,Rain,2017-06-24 14:00:00,4560
None,61.18,0.0,0.0,90,Thunderstorm,2017-06-24 15:00:00,4573
None,61.18,0.0,0.0,90,Rain,2017-06-24 15:00:00,4573
None,58.42,0.0,0.0,40,Rain,2017-06-24 16:00:00,4358
None,58.42,0.0,0.0,40,Thunderstorm,2017-06-24 16:00:00,4358
None,62.35,0.0,0.0,75,Clouds,2017-06-24 17:00:00,4307
None,63.39,0.0,0.0,90,Clouds,2017-06-24 18:00:00,4036
None,62.96,0.0,0.0,75,Rain,2017-06-24 19:00:00,3460
None,62.24,0.0,0.0,75,Clouds,2017-06-24 20:00:00,3190
None,59.97,0.0,0.0,40,Clouds,2017-06-24 21:00:00,3322
None,58.41,0.0,0.0,40,Rain,2017-06-24 22:00:00,3431
None,56.75,0.0,0.0,1,Clear,2017-06-24 23:00:00,2378
None,55.53,0.0,0.0,1,Clear,2017-06-25 00:00:00,1751
None,55.63,0.0,0.0,40,Clouds,2017-06-25 01:00:00,1015
None,55.78,0.0,0.0,75,Clouds,2017-06-25 02:00:00,719
None,55.27,0.0,0.0,1,Clear,2017-06-25 03:00:00,458
None,54.55,0.0,0.0,90,Clouds,2017-06-25 04:00:00,445
None,54.68,0.0,0.0,90,Clouds,2017-06-25 05:00:00,687
None,54.45,0.0,0.0,90,Clouds,2017-06-25 06:00:00,1171
None,54.45,0.0,0.0,90,Clouds,2017-06-25 07:00:00,1628
None,54.75,0.0,0.0,90,Clouds,2017-06-25 08:00:00,2284
None,55.06,0.0,0.0,90,Mist,2017-06-25 09:00:00,3390
None,55.06,0.0,0.0,90,Drizzle,2017-06-25 09:00:00,3390
None,55.76,0.0,0.0,90,Haze,2017-06-25 10:00:00,4178
None,55.76,0.0,0.0,90,Mist,2017-06-25 10:00:00,4178
None,56.73,0.0,0.0,90,Rain,2017-06-25 11:00:00,3916
None,56.73,0.0,0.0,90,Drizzle,2017-06-25 11:00:00,3916
None,58.98,0.0,0.0,90,Rain,2017-06-25 12:00:00,4398
None,61.39,0.0,0.0,75,Clouds,2017-06-25 13:00:00,4379
None,63.68,0.0,0.0,75,Clouds,2017-06-25 14:00:00,4414
None,66.2,0.0,0.0,40,Clouds,2017-06-25 15:00:00,4467
None,66.79,0.0,0.0,40,Clouds,2017-06-25 16:00:00,4107
None,66.76,0.0,0.0,75,Clouds,2017-06-25 17:00:00,3909
None,67.15,0.0,0.0,40,Clouds,2017-06-25 18:00:00,3673
None,65.98,0.0,0.0,40,Clouds,2017-06-25 19:00:00,3280
None,65.48,0.0,0.0,40,Clouds,2017-06-25 20:00:00,3829
None,63.57,0.0,0.0,90,Clouds,2017-06-25 21:00:00,2782
None,60.33,0.0,0.0,40,Clouds,2017-06-25 22:00:00,2042
None,57.09,0.0,0.0,40,Clouds,2017-06-25 23:00:00,1255
None,54.73,0.0,0.0,1,Clear,2017-06-26 00:00:00,752
None,52.38,0.0,0.0,75,Clouds,2017-06-26 01:00:00,445
None,51.37,0.0,0.0,1,Clear,2017-06-26 02:00:00,330
None,50.02,0.0,0.0,1,Clear,2017-06-26 03:00:00,348
None,49.41,0.0,0.0,1,Clear,2017-06-26 04:00:00,843
None,47.98,0.0,0.0,1,Clear,2017-06-26 05:00:00,2810
None,47.86,0.0,0.0,1,Clear,2017-06-26 06:00:00,5431
None,49.05,0.0,0.0,1,Clear,2017-06-26 07:00:00,6227
None,53.04,0.0,0.0,5,Clear,2017-06-26 08:00:00,5612
None,57.2,0.0,0.0,5,Clear,2017-06-26 09:00:00,4458
None,59.9,0.0,0.0,1,Clear,2017-06-26 10:00:00,4088
None,62.6,0.0,0.0,40,Clouds,2017-06-26 11:00:00,4495
None,64.63,0.0,0.0,75,Clouds,2017-06-26 12:00:00,4714
None,65.55,0.0,0.0,40,Clouds,2017-06-26 13:00:00,4737
None,67.21,0.0,0.0,75,Clouds,2017-06-26 14:00:00,4762
None,68.49,0.0,0.0,40,Clouds,2017-06-26 15:00:00,5442
None,69.21,0.0,0.0,40,Clouds,2017-06-26 16:00:00,6255
None,69.44,0.0,0.0,40,Clouds,2017-06-26 17:00:00,5866
None,68.67,0.0,0.0,75,Clouds,2017-06-26 18:00:00,4185
None,68.77,0.0,0.0,40,Clouds,2017-06-26 19:00:00,3202
None,68.59,0.0,0.0,20,Clouds,2017-06-26 20:00:00,2836
None,65.98,0.0,0.0,20,Clouds,2017-06-26 21:00:00,2519
None,60.37,0.0,0.0,1,Clear,2017-06-26 22:00:00,1818
None,55.54,0.0,0.0,1,Clear,2017-06-26 23:00:00,1173
None,53.85,0.0,0.0,1,Clear,2017-06-27 00:00:00,676
None,52.54,0.0,0.0,1,Clear,2017-06-27 01:00:00,429
None,52.14,0.0,0.0,1,Clear,2017-06-27 02:00:00,340
None,51.48,0.0,0.0,1,Clear,2017-06-27 03:00:00,334
None,50.23,0.0,0.0,1,Clear,2017-06-27 04:00:00,850
None,49.33,0.0,0.0,1,Clear,2017-06-27 05:00:00,2909
None,47.61,0.0,0.0,1,Clear,2017-06-27 06:00:00,5706
None,51.08,0.0,0.0,5,Clear,2017-06-27 07:00:00,6422
None,56.1,0.0,0.0,1,Clear,2017-06-27 08:00:00,5857
None,62.83,0.0,0.0,5,Clear,2017-06-27 09:00:00,4823
None,67.26,0.0,0.0,5,Clear,2017-06-27 10:00:00,4313
None,69.67,0.0,0.0,40,Clouds,2017-06-27 11:00:00,4529
None,71.37,0.0,0.0,40,Clouds,2017-06-27 12:00:00,4752
None,72.37,0.0,0.0,1,Clear,2017-06-27 13:00:00,4691
None,73.63,0.0,0.0,1,Clear,2017-06-27 14:00:00,5031
None,73.9,0.0,0.0,75,Clouds,2017-06-27 15:00:00,5497
None,74.75,0.0,0.0,1,Clear,2017-06-27 16:00:00,6387
None,74.55,0.0,0.0,1,Clear,2017-06-27 17:00:00,6018
None,75.42,0.0,0.0,40,Thunderstorm,2017-06-27 18:00:00,4451
None,74.53,0.0,0.0,40,Thunderstorm,2017-06-27 19:00:00,3322
None,73.65,0.0,0.0,1,Clear,2017-06-27 20:00:00,2965
None,70.7,0.0,0.0,1,Clear,2017-06-27 21:00:00,3057
None,68.0,0.0,0.0,75,Rain,2017-06-27 22:00:00,2022
None,68.36,0.0,0.0,1,Clear,2017-06-27 23:00:00,1113
None,68.0,0.0,0.0,1,Clear,2017-06-28 00:00:00,615
None,66.79,0.0,0.0,1,Drizzle,2017-06-28 01:00:00,389
None,65.23,0.0,0.0,1,Clear,2017-06-28 02:00:00,289
None,65.12,0.0,0.0,1,Clear,2017-06-28 03:00:00,305
None,64.76,0.0,0.0,90,Thunderstorm,2017-06-28 04:00:00,872
None,64.76,0.0,0.0,90,Mist,2017-06-28 04:00:00,872
None,64.76,0.0,0.0,90,Rain,2017-06-28 04:00:00,872
None,62.83,0.0,0.0,90,Thunderstorm,2017-06-28 05:00:00,2747
None,62.83,0.0,0.0,90,Rain,2017-06-28 05:00:00,2747
None,62.83,0.0,0.0,90,Mist,2017-06-28 05:00:00,2747
None,62.96,0.0,0.0,90,Rain,2017-06-28 06:00:00,5268
None,62.96,0.0,0.0,90,Mist,2017-06-28 06:00:00,5268
None,62.96,0.0,0.0,90,Thunderstorm,2017-06-28 06:00:00,5268
None,62.73,0.0,0.0,90,Rain,2017-06-28 07:00:00,5320
None,62.73,0.0,0.0,90,Mist,2017-06-28 07:00:00,5320
None,62.73,0.0,0.0,90,Drizzle,2017-06-28 07:00:00,5320
None,63.32,0.0,0.0,90,Rain,2017-06-28 08:00:00,5203
None,63.32,0.0,0.0,90,Mist,2017-06-28 08:00:00,5203
None,63.32,0.0,0.0,90,Drizzle,2017-06-28 08:00:00,5203
None,64.27,0.0,0.0,90,Rain,2017-06-28 09:00:00,4930
None,64.27,0.0,0.0,90,Mist,2017-06-28 09:00:00,4930
None,64.27,0.0,0.0,90,Drizzle,2017-06-28 09:00:00,4930
None,65.48,0.0,0.0,90,Rain,2017-06-28 10:00:00,4260
None,65.48,0.0,0.0,90,Drizzle,2017-06-28 10:00:00,4260
None,66.2,0.0,0.0,90,Rain,2017-06-28 11:00:00,4621
None,66.2,0.0,0.0,90,Drizzle,2017-06-28 11:00:00,4621
None,67.28,0.0,0.0,90,Rain,2017-06-28 12:00:00,4891
None,67.28,0.0,0.0,90,Drizzle,2017-06-28 12:00:00,4891
None,68.65,0.0,0.0,75,Rain,2017-06-28 13:00:00,4789
None,68.65,0.0,0.0,75,Drizzle,2017-06-28 13:00:00,4789
None,73.53,0.0,0.0,75,Drizzle,2017-06-28 14:00:00,5079
None,73.53,0.0,0.0,75,Rain,2017-06-28 14:00:00,5079
None,73.53,0.0,0.0,75,Thunderstorm,2017-06-28 14:00:00,5079
None,76.77,0.0,0.0,90,Drizzle,2017-06-28 15:00:00,5645
None,77.38,0.0,0.0,75,Thunderstorm,2017-06-28 16:00:00,6374
None,77.38,0.0,0.0,75,Rain,2017-06-28 16:00:00,6374
None,74.23,0.0,0.0,90,Thunderstorm,2017-06-28 17:00:00,6039
None,74.23,0.0,0.0,90,Rain,2017-06-28 17:00:00,6039
None,75.54,0.0,0.0,75,Thunderstorm,2017-06-28 18:00:00,4328
None,75.54,0.0,0.0,75,Mist,2017-06-28 18:00:00,4328
None,77.49,0.0,0.0,75,Clouds,2017-06-28 19:00:00,3499
None,76.41,0.0,0.0,75,Clouds,2017-06-28 20:00:00,2947
None,74.14,0.0,0.0,75,Clouds,2017-06-28 21:00:00,2997
None,71.26,0.0,0.0,40,Clouds,2017-06-28 22:00:00,2240
None,70.41,0.0,0.0,75,Clouds,2017-06-28 23:00:00,1327
None,68.59,0.0,0.0,1,Rain,2017-06-29 00:00:00,847
None,68.0,0.0,0.0,90,Clouds,2017-06-29 01:00:00,599
None,67.03,0.0,0.0,90,Clouds,2017-06-29 02:00:00,464
None,66.09,0.0,0.0,90,Clouds,2017-06-29 03:00:00,492
None,64.89,0.0,0.0,75,Clouds,2017-06-29 04:00:00,1002
None,64.53,0.0,0.0,75,Clouds,2017-06-29 05:00:00,2938
None,64.17,0.0,0.0,40,Drizzle,2017-06-29 06:00:00,5904
None,64.65,0.0,0.0,90,Clouds,2017-06-29 07:00:00,6747
None,64.76,0.0,0.0,90,Mist,2017-06-29 08:00:00,5679
